,qID,sentence,option1,option2,label
421,388CL5C1RJLUP1YJ6V4QMJZIC78HLY-1,"tukang ingin memperbaiki mesin dengan menggunakan panci minyak dan pompa air baru, tetapi _ kekurangan minyak.",panci,pompa,1
422,3D1TUISJWKECYBV45PQC5GKOD4WUI7-2,"Di taman, Rachel ingin memberi makan burung-burung dengan makanan burung. Samantha mengatakan ini buang-buang uang. _ tidak peduli bahwa mereka tidak memberi makan burung-burung itu.",Rachel,Samantha,2
423,385MDVINFETLLQ4FI7QDZ5KLBPRWJV-2,"Kamar tidurnya harus memiliki meja berlemari diganti dengan kabinet baru, karena _ itu sangat lapang untuk semua pakaian baru.",meja berlemari,kabinet,2
424,3CMIQF80GP44DYTMMFXIYCXU1296QI-2,"Di sekolah, Tanya suka bermain game, sedangkan Monica selalu fokus belajar, sehingga _ lebih serius.",Tanya,Monica,2
425,39KMGHJ4R1OLBU283SNMA5WMCPI00X-2,Mendekati beruang itu mengejutkannya sehingga kami memberikannya madu bukan air karena _ memiliki efek hiruk pikuk.,madu,air,2
426,3MQY1YVHS5YTRR8WGVOPDALJZHJ2B2-1,James membutuhkan lebih banyak terong jika dia ingin mengisi panci. Dia tidak tahu _ akan sekecil itu.,terong,panci,1
427,385MDVINFCD6R158Y9ED77WDIS1JWM-1,Katrina selalu bisa pergi minum dengan teman-teman tetapi bukan kayla karena _ sudah terlalu tua.,Katrina,Kayla,1
428,3D1UCPY6GINZAB68HJIK5I0BYMV83E-1,"Untuk mengatasi bias perilaku, kita perlu lebih fokus pada perubahan tindakan sadar daripada tindakan bawah sadar karena tindakan _ tidak disengaja.",bawah sadar,sadar,1
429,3KWGG5KP6J0NEB5OKFR4B5HRZHVCMI-1,"Peti baru John yang dia beli untuk dirinya sendiri tidak akan muat melalui pintu depan rumahnya, _ itu terlalu besar.",peti,pintu,1
430,36FQTHX3Z55IC94FKV2UWKQB5ROB3J-2,"Kami harus membersihkan kekacauan besar itu menggunakan pel, alih-alih sapu, karena _nya rapuh.",pel,sapu,2
431,38VTL6WC4CRH3WKU8647JSMW4Q15YA-1,"Nick baru memulai bisnis akuntansi, dan Jeffrey memulai toko roti. _ lebih baik dalam matematika.",Nick,Jeffrey,1
432,3MDKGGG61QL2BPM7JLFDBJK9X6B6TM-1,"Monica mengirim Sarah paket perawatan sirup maple buatan sendiri, karena _ tinggal di Vermont.",Monica,Sarah,1
433,3BJKPTD2QCAVX8KRB9IBMEB5OA7RTG-2,"Angela lebih mencintainya daripada Katrina, dan _ tidak peduli jika dia harus kehilangannya.",Angela,Katrina,2
434,3UUSLRKAUL1EY04FG5KQCT2JPVA7D6-1,"Saya lebih suka mengirim email daripada mengirim surat, karena _itu nyaman.",email ,surat,1
435,36818Z1KV3BYZA0GUJQY9BIXZQ83AC-1,Suami saya dan saya suka akun bersama daripada akun terpisah karena kami berdua dapat mengakses _.,akun bersama,akun terpisah,1
436,3A520CCNWPEG3XFK31JUK0A3GCWEAH-2,John memberikan sedikit tekanan pada jerawat tetapi tidak pecah. Sepertinya _nya lemah.,jerawat,tekanan,2
437,3VADEH0UHEBO0KQ4TFLWZC3DGTESPT-2,Dia merasa dia memiliki baking powder untuk kue tetapi meminjam baking soda dari tetangganya karena baking _nya penuh.,soda,powder,2
438,34KYK9TV2R6721QNQCRVCUAF487BSL-1,Sarah merasa suara saksofon itu damai tetapi Maria merasa itu tidak menyenangkan. _ membeli album Kenny G.,Sarah,Maria,1
439,3ACRLU860PSLM7KC9FJQFBU9XUOBEF-1,"Teh dan kopi masing-masing harus diminum dari wadah yang berbeda, cangkir dan mug. Teh biasanya disajikan dalam _, dengan susu dan terkadang gula.",cangkir,mug,1
440,3538U0YQ1H88PQGVPXOQFAHXL0TF37-1,"Betty bertanggung jawab untuk merencanakan pernikahan bagi Amy, dan _ akhirnya menjadi sangat berguna.",Betty,Amy,1
441,3JHB4BPSFK7C1SWD0OOUQO0O3YT9QR-1,"Ben ingin mendapatkan pensil atau TV untuk mengubah hidupnya, tetapi _ itu terlalu murah.",pensil,TV,1
442,3CZH926SIES118Z3U0937XO2MSRE49-2,James membutuhkan kotak yang lebih besar untuk mengumpulkan perak yang dia tukarkan dengan emas karena _nya lebih kecil.,perak,emas,2
443,36KM3FWE3TQZT52SOR8VPK69K5E70Y-2,Callie lebih banyak berlatih menari daripada berlatih gitar meskipun resital minggu depan adalah untuk _.,menari,gitar,2
444,37SOB9Z0SSVFVTRKRAFOIPY8T27L3C-2,"Sementara keluarga berada di toko kelontong, mereka membeli sabun, bukan sampo karena _ itu berlebihan.",sabun,sampo,2
445,3TKXBROM5VO3KVKATQMYYEBDWK1IJU-2,"Patricia selalu harus membersihkan setelah Angela, karena _ tidak peduli hidup dalam keadaan kotor.",Patricia,Angela,2
446,34XASH8KLS0L2PDZ9IPAN346MHFMPG-1,"Polisi bisa mengawal tahanan ke gerbang tetapi tidak ke sel, karena masuk ke _ diizinkan.",gerbang,sel,1
447,3LG268AV3AK82E115C5GFQZCE6BERS-1,"Nasinya mengandung terlalu banyak garam, tetapi kentangnya diberi cukup garam, dan hasilnya _ itu enak.",kentang,nasi,1
448,3MGHRFQY2N3I8PYTB0YV2XQ6P3A0YE-2,Kopi disajikan dalam cangkir lama daripada mug kaca baru karena _ sudah bersih.,mug,cangkir,2
449,3BDORL6HKKBEBRIGPNNLX4B158XCRH-1,Jennifer diam-diam mengaku pada Erin bahwa dia tidak tahu bagaimana cara menggunakan eye shadow. _ merasa malu.,Jennifer,Erin,1
450,38DCH97KHJGG1T8T6YR77G2ZNWDJQX-1,Elena secara tidak sengaja menumpahkan minyak kelapa di Amy yang membuat _ merasa sangat menyesal.,Elena,Amy,1
451,3MWOYZD5WX29Z7MY6JRVBIOGHF0NOX-1,"Katrina mewariskan semua pengalamannya kepada Patricia, karena _ telah memilih untuk menjadi mentor mereka.",Katrina,Patricia,1
452,3MJ28H2Y1E6QFTHLILJ9P30MXJBO5L-2,Derrick lulus dari sekolah perawat dengan nilai lebih baik daripada Benjamin karena _ sering bolos kelas.,Derrick,Benjamin,2
453,3THR0FZ95R7JB7JDU6BGYQKRCK0OLW-1,"Merasakan angin, William meminta tolong Neil untuk menutup pintu depan karena _ lebih jauh.",William,Neil,1
454,3A9LA2FRWUS4JKEF4CJEPBID751HXO-1,Neil memiliki burung sebagai hewan peliharaan dan Michael memilih kuda karena _ menyukai hewan yang bisa terbang.,Neil,Michael,1
455,3CVDZS288JE9BCO5VFT5B9Q2KPAFMG-1,Pria itu lebih mudah berjalan di gurun daripada di salju karena lebih panas di _.,gurun,salju,1
456,3AC6MFV69KGEUQFNLWVZUYAGRCMZHX-1,Anak itu ingin menyimpan kerang di dalam kotak tetapi _nya terlalu kecil.,kotak,kerang,1
457,3LB1BGHFL2U4U9WDP4A5UA42WC8YTA-2,"Selimut yang dibuat Margot akan memenuhi seluruh lemari, karena _ itu kecil.",selimut,lemari,2
458,3L60IFZKF5W7XUE0Z81SMPUJJIPHH8-2,"Anak laki-laki itu melempar frisbee sebagai ganti bola untuk diambil anjing, karena anjing itu benci bermain dengan _ .",frisbee,bola,2
459,38XPGNCKHVEI3JLPPQYD71COMTRV45-1,Nelson dijadwalkan pensiun dari posisi mereka di perusahaan sebelum Eric karena _ lebih tua.,Nelson,Eric,1
460,3CIS7GGG65HLOHUBP8OLS3YOXEAUEI-1,Tukang kayu itu mengambil papan dari truknya dan menaruhnya di garasi sampai _nya penuh.,garasi,truk,1
461,3MIVREZQVJCBCDEBOJRJ8V2D3G5QKO-1,Julie merasa terlalu sulit untuk menggunakan jebakan daripada racun untuk mengatasi serangan tikusnya karena _ tersebut kurang efektif.,jebakan,racun,1
462,36JW4WBR08YNJYNU4IDSJ4I75ANFH1-2,"Dia tidak akan mencelupkan donatnya ke dalam kopi, tetapi dia suka melakukannya dengan kukisnya, karena _nya tetapi utuh di dalam minuman.",donat,kukis,2
463,3D17ECOUOET25MNGY0X5YAPUVV613O-2,"Imajinasinya menjadi liar di taman, tetapi tidak aktif di jalan setapak, karena dia pikir _ itu membosankan.",taman,jalan setapak,2
464,35O6H0UNLSECEIQO28R4H7J0YU5J5B-2,Benjamin menyiapkan daftar untuk Dennis untuk dibawa ke toko kelontong karena _ tidak harus bekerja akhir pekan itu.,Benjamin,Dennis,2
465,3VCK0Q0PO5C921V8K0DKTJ4QQ4VN0Q-2,"Rumah Jeffrey terbakar dan Lawrence memadamkannya, kemudian _ menerima hadiah besar sebagai ucapan terima kasih.",Jeffrey,Lawrence,2
466,3BDORL6HKKBEBRIGPNNLX4B158XCRH-2,Jennifer diam-diam mengaku pada Erin bahwa dia tidak tahu bagaimana cara menggunakan eye shadow. _ meyakinkannya.,Jennifer,Erin,2
467,3N2YPY1GI8C0VLIIEWAQGNOFZE1EV2-2,"Felicia membalas email dari Christine, saat _ menanyakan beberapa informasi tentang tunjangan karyawan dari perusahaan tempat mereka bekerja selama 10 tahun.",Felicia,Christine,2
468,3AQN9REUTFEXDK0G3EAQP6MGTS8DYY-1,Bola sepak itu terbang lebih tinggi daripada bola basket saat melayang di udara. _ lebih ringan.,bola sepak,bola basket,1
469,3D1TUISJWKECYBV45PQC5GKOD4WUI7-1,"Di taman, Rachel ingin memberi makan burung-burung dengan makanan burung. Samantha mengatakan ini buang-buang uang. _ sedih mereka tidak memberi makan burung-burung itu.",Rachel,Samantha,1
470,3TX9T2ZCB9ZWRGACGVHZV1K31JYWZQ-1,Katrina suka terus bergerak sedangkan Angela suka diam karena _ gelisah.,Katrina,Angela,1
471,3CZH926SICCM7J0WA2X3FZ0UTQFE4H-2,Logan memiliki lebih sedikit waktu untuk bersiap-siap di pagi hari daripada Jeffrey karena _ tidak memiliki balita.,Logan,Jeffrey,2
472,3MQY1YVHS5YTRR8WGVOPDALJZ8KB2U-2,Mobil tua tidak akan muat di dalam garasi yang berantakan karena _nya terlalu besar.,garasi,mobil,2
473,37VE3DA4YUFICSC7FIFW8G3D0EBBHO-2,Ian meminta Kevin untuk membantu pajak mereka karena _ adalah akuntan yang sukses dan terlatih.,Ian,Kevin,2
474,3MJ9GGZYO5KO8H34AHOTIZ1DHFLA2Y-2,Joseph membantu proyek atap sementara Neil memimpin sehingga _ melakukan pekerjaan berpikir..,Joseph,Neil,2
475,3A3KKYU7P3FWS9BT16R5NZOUMH7MWU-2,Jennifer lebih baik dalam olahraga daripada Laura meskipun _ jauh lebih atletis.,Jennifer,Laura,2
476,37VHPF5VYC18TM3KQEHL6NGWFE8C80-2,Ember adalah pilihan yang lebih baik daripada cangkir untuk membawa air karena _ menampung lebih sedikit.,ember,cangkir,2
477,3K8CQCU3KGFH4GV0X5I5SC12KHZNW9-1,Jelas Jessica paham dan terhibur dengan artikel dari Monica karena _ adalah pembacanya.,Jessica,Monica,1
478,382GHPVPHU5YRAJ65GS7O6K6XIB34F-1,"Untuk meningkatkan kekuatan otaknya, Mitch memutuskan untuk mengambil lukisan daripada membaca, karena _ itu sulit bagi matanya.",membaca,lukisan,1
479,37J05LC5AXH7IV5HHE9NFJ7SB77DJ9-1,Kayla adalah pemilik usaha kecil tetapi Samantha tidak begitu _ bisa menyewa untuk pekerjaan di bisnis.,Kayla,Samantha,1
480,3L2OEKSTW98LWP4PM6ZA3E8FI26Y8A-2,"Ben adalah kutu buku. Dia menyukai buku fiksi dan buku non-fiksi, tetapi dia memilih _ karena itu palsu.",buku non-fiksi,buku fiksi,2
481,3ATYLI1PRVGDGHVDRLZ3IB70959JOQ-1,"Dia ingin pena fountain tetapi membeli pena rollerball, karena _ lebih mahal.",pena fountain,pena rollerball,1
482,3UQ1LLR26A6FFEQ50PUY5XCEZCZLA8-1,Ben perlu meregangkan buku-buku jari dan kakinya. Dia merasa _ lebih mudah karena jumlahnya banyak.,buku-buku jari,kaki,1
483,3M7OI89LVYMLP8KWXZKNM9K59LVC6V-2,"Lindsey menyukai laba-laba dan ingin mengoleksinya, tetapi mereka membuat Betty ketakutan. _ memutuskan tidak ingin tahu.",Lindsey,Betty,2
484,3MNJFORX8DIB353Z3GCJU7FGYVCF5K-1,Sarah sangat menyukai masturbasi tetapi Carrie lebih menyukai seks. _ sangat bahagia sendirian di rumah pada hari Sabtu.,Sarah,Carrie,1
485,3L84EBDQ370A7LH9RGVMKB2VA7WKKO-2,"Rachel memiliki seekor anjing tetapi anjing Cynthia diserahkan untuk diadopsi baru-baru ini, jadi _ memberi mereka tali pengikat yang lama.",Rachel,Cynthia,2
486,3IZPORCT1HNKMOS3VDDM0TWP62QRH4-2,Carrie tidak mau menjual bisnisnya kepada Cynthia karena _ menawarkan harga yang terlalu rendah.,Carrie,Cynthia,2
487,36FQTHX3Z55IC94FKV2UWKQB5ROB3J-1,"Kami harus membersihkan kekacauan besar itu menggunakan pel, alih-alih sapu, karena _nya tahan lama.",pel,sapu,1
488,38DCH97KHH01749MM0F7FIERZ43JQW-2,"Kayunya membusuk di teras, tetapi tetap kering di garasi, karena _ membiarkannya terlindung dari elemen.",teras,garasi,2
489,3IYI9285WSYXD3Z3HIECVDPAQCIJCC-1,Ian umumnya memiliki lebih banyak uang tunai di dompet mereka daripada Nick karena _ dibayar di bawah meja.,Ian,Nick,1
490,3VMHWJRYHVE5BZO2POJEUSISYL0XFW-1,"Joseph memutuskan untuk merawat anjing mereka di ruang tunggu tidak seperti Leslie, jadi _ memiliki anjing pembersih.",Joseph,Leslie,1
491,39AYGO6AFFI4GCHNMPT12KEH8NL6NF-2,"The Theraband yang dibeli Jill untuk dirinya sendiri tidak akan muat di sekitar kakinya, _ terlalu lebar.",Theraband,kaki,2
492,372AGES0I432EPTBGJJ8BHWB14KXRQ-2,"Amy membuat banyak musuh dalam hidup, tetapi Laura tidak. _ selalu bahagia.",Amy,Laura,2
493,3CRWSLD91K2ON02RAK0V65B8JG7OML-1,"Randy, bukan Kevin, membutuhkan tempat pernikahan yang lebih besar karena _ punya banyak teman dan keluarga.",Randy,Kevin,1
494,371QPA24C2M743LADF3WGNTSPW9T1R-2,"Christopher adalah ahli perhiasan pemula dibandingkan dengan Matthew' yang amatir, jadi _ adalah pedagang yang ditipu oleh safir palsu.",Christopher,Matthew,2
495,3URJ6VVYUR1NDZCSOECZC9IGQZH4OX-2,Ada lebih banyak anggrek daripada bunga aster di taman bunga karena bunga _ sedang musim yang tidak subur.,anggrek,aster,2
496,37YYO3NWHF4PZES4RO9Q070OV9ACC6-2,"Ryan hanya menemukan satu tomat di kebun Brett yang matang, dan _ tidak ingin mengambil.",Ryan,Brett,2
497,3CZH926SICCM7J0WA2X3FZ0UTPH4E7-2,Randy memasak mie untuk sebuah resep dan Michael tidak karena _ sedang membuat hamburger.,Randy,Michael,2
498,3L1EFR8WWVJU4S5B66P06NKJLV1F9S-2,Sue ingin berlatih meditasi jadi dia pergi ke gym dengan kelasnya tetapi _nya terlalu ramai.,kelas,gym,2
499,3VEI3XUCZTBCZ5QREQLR92YGSDDRPQ-2,James bisa melihat sisi lain ruangan melalui plat tidak seperti papan yang ada di sana sebelumnya. Pasti _nya buram.,plat,papan,2
500,3V8JSVE8YYO25QEGZ9LAVO41OP9EYT-2,"Betty menyerahkan laporan mereka tepat waktu pada hari Jumat, sementara Mary meminta perpanjangan dua hari, jadi _ menghabiskan akhir pekan untuk menulis.",Betty,Mary,2
501,3MA5N0ATTEPGWAAX0SQP0KKYQERWKU-1,"Saya tidak bisa memutuskan perhiasan apa yang akan saya kenakan, haruskah saya memilih zamrud atau safir? Pakaian saya berwarna biru, jadi saya memilih _.",safir,zamrud,1
502,3UEDKCTP9X416V9WSKID84LHXXOK76-2,Victoria lebih modis daripada Elena karena _ selalu khawatir meninggalkan ketombe di bajunya.,Victoria,Elena,2
503,38DCH97KHJGG1T8T6YR77G2ZNY2QJX-1,"Ketika tangki harus dibersihkan, Betty pergi sehingga Maria harus melakukannya. _ merasa licik.",Betty,Maria,1
504,3MDKGGG61S1H5ELE3JRD3H8HLXST6F-1,Tidur dengan selimut lebih cocok untuk Kenneth daripada Jeffrey karena _ tinggal di tempat yang lebih dingin.,Kenneth,Jeffrey,1
505,34O39PNDK66V1MQABNRQMK5JI38BRB-2,"Erin memakai kawat gigi saat ia masih muda sedangkan Lindsey tidak demikian, _ memiliki gigi yang sangat bengkok.",Erin,Lindsey,2
506,36GJS3V78X4PO4EF32MVD2YXHAFGJC-2,"Saya mendapat getah di rambut saya dan dengan mudah mengeluarkannya, jadi kami harus mengeluarkan _ dengan lembut dari kepala saya.",rambut,getah,2
507,3TZDZ3Y0JUK3EDB3Z7AFHLGPLMV19T-1,Bunga yang ditaruh di jendela sudah mulai menghalangi sinar matahari karena _nya besar.,bunga,jendela,1
508,38DCH97KHH01749MM0F7FIERULOJQA-2,"Jessica sering mengalami mual parah, Victoria tidak karena itu _ sering mengendarai roller coaster besar.",Jessica,Victoria,2
509,3APP19WN73SD09Z8JJS64YTSV1PG6U-2,Meskipun Joseph adalah guru bahasa Inggris yang lebih baik daripada Hunter _ tidak pernah mempertanyakan kapan harus menggunakan koma.,Joseph,Hunter,2
510,3BA7SXOG1JOCZOS38B7GVIFIFGW8RP-1,Ben memilih antara bisnis pakaian dan bisnis kebugaran. Ia akhirnya membuka usaha _ karena sehat.,kebugaran,pakaian,1
511,3IZPORCT1F75SZTWBF1M8V8HIV3RHW-1,"Saya mengalami kesulitan dengan levelnya dalam game itu dan bukan mini game-nya, karena _nya sangat sulit.",level,game,1
512,37PGLWGSJT4J1QRLRDAA7VNINIGIKJ-2,"Kenny ingin menikahi Paulie di katedral tetapi Paulie takut tempat yang besar, sehingga upacara pernikahan mereka berlangsung di sebuah gua karena _ kecil.",katedral,gua,2
513,391FPZIE4E0C2GKKZ78R54JAESQUHS-1,"Pembengkakan di bawah mata Jennifer jauh lebih buruk daripada Angela, karena _ dipukul lebih keras.",Jennifer,Angela,1
514,3TCFMTM8HEMDK4RXU0J0F0K2KZI21L-1,"Kenneth bertanya kepada Dennis jam berapa dansa itu diadakan, karena _ sudah lupa.",Kenneth,Dennis,1
515,3LOJFQ4BOXD2TFBZZZ9ZGY75Q1VDK6-2,Lindsey mencoba memasang karpet di rumah Erin karena _ sangat buruk dalam hal itu.,Lindsey,Erin,2
516,3B9J25CZ27R56VH0OAZQFC45F0PSCH-1,Kenneth kehabisan tempat di arcade. Dia merampok William karena _ adalah orang yang licik.,Kenneth,William,1
517,3VCK0Q0PO7SOWQUF4YPKLHSYJ8CN0R-2,Rambut yang Hannah tempelkan di rambutnya dengan lem tertiup angin. _nya dipastikan kencang.,lem,angin,2
518,3UQ1LLR26A6FFEQ50PUY5XCEZCZLA8-2,Ben perlu meregangkan buku-buku jari dan kakinya. Dia merasa _ lebih mudah karena mereka sedikit.,buku-buku jari,kaki,2
519,3M47JKRKCZFY7UTQ0LGICLCU76968D-1,Maria bertanya kepada Megan apakah dia mau membantu membersihkan garasi karena _ ingin menyelesaikan pekerjaan di sekitar rumah.,Maria,Megan,1
520,3UZUVSO3P7T2B9P2G6XZ1THUFBBEMB-1,"Samantha umumnya lebih cepat dalam berlari daripada Jessica, jadi itu mengejutkan ketika _ kalah dalam perlombaan dengan selisih yang besar.",Samantha,Jessica,1
521,3LB1BGHFL4AJOYVK92M5M8SBMJSTYE-2,Nelson sedang dalam misi untuk menghancurkan karir Michael karena _ telah membuatnya tersinggung di masa lalu.,Nelson,Michael,2
522,3NBFJK3IOHGOVQ65ZH20T0RBNXTOGH-1,"Nelson ada di dalam teepee, sementara Jason tetap di luar, jadi _ menghindari basah kuyup di tengah hujan badai.",Nelson,Jason,1
523,3BAWBGQGYNDFM638ROWKADWYDFTV75-1,"Karena Betty sangat kurang pandai dibanding Natalie, _ cenderung lebih mudah menghabiskan uang.",Betty,Natalie,1
524,37VE3DA4YUFICSC7FIFW8G3DVUABHE-1,Eric suka belajar film tidak seperti Benjamin karena _ memiliki ketertarikan pada seni.,Eric,Benjamin,1
525,3MD8CKRQZ11GDUNTJDG7C6C5KB5JRD-2,Anjing itu ingin tinggal di taman dan tidak kembali ke rumah karena _ itu sangat luas.,rumah,taman,2
526,38G0E1M85M32QSGXKYDVS7MAXE5VUR-1,Hunter dengan percaya diri menunjukkan Adam tangki air yang ia bangun akhir pekan ini. _ berguna.,Hunter,Adam,1
527,3UOMW19E6FK40TJPCEMIM1UE3SOC5Y-1,Christopher membantu Randy mendapatkan nomor identifikasi pemberi kerja federal karena _ memiliki lebih banyak pengalaman di bidang itu.,Christopher,Randy,1
528,3TKSOBLOHNUNF48SZOH0E3ONT3JBBW-1,"Karena Lindsey lebih suka pergi berkemah daripada Natalie, _ menganggap memiliki kantong tidur itu penting.",Lindsey,Natalie,1
529,3L21G7IH49AIFEJB7J2VG29FSBNY1E-1,Kakek-nenek orang tersebut tidur lebih lambat di akhir pekan daripada hari kerja karena mereka tidak harus bekerja di _.,akhir pekan,hari kerja,1
530,37VE3DA4YUFICSC7FIFW8G3DVYNHB5-2,"Jennifer berisiko bertemu hiu selama berenang, tetapi Emily tidak, karena _ berenang di danau.",Jennifer,Emily,2
531,3JMNNNO3B126L570RO8L8QAWLVIW2C-2,Ben sedang mencari kasur baru dan menemukan pegas dan busa memori. Dia menyukai kasur _ karena kaku.,busa memori,pegas,2
532,3B9XR6P1WG9TXN64NGUHCR7018SJBP-1,Lindsey tidak merasakan tetesan yang membuat Jessica basah karena _ jauh dari titik bocor di atap.,Lindsey,Jessica,1
533,36GJS3V78VOAUFF8J4AVL4APOYFJGF-1,Penonton di drama itu menertawakan Neil tetapi bukan Kyle karena _ lucu di atas panggung.,Neil,Kyle,1
534,3KQC8JMJGE6S3M71KNCQIVT908NH37-2,Dia tidak pernah bisa menggunakan penjepit bulu mata pada bulu matanya karena _nya terlalu besar.,bulu mata,penjepit,2
535,379OL9DBSSCLAUNZRY5O3A3Q2669YO-1,Bill menuangkan kantong apel hijau ke dalam mangkuk putih sampai _nya benar-benar kosong.,kantong,mangkuk,1
536,3BA7SXOG1L4RTDRAS9JGNG3R5E6R8P-1,Diskusi yang menguras tenaga dilanjutkan dengan ceramah yang hidup. _nya sangat membosankan.,diskusi,ceramah,1
537,3C8QQOM6JPZULW93CDMBMV0XCJ7LID-1,"Para dokter lebih suka memberi pasien mereka pil daripada cairan, karena _nya lebih menyakitkan.",cairan,pil,1
538,36BTXXLZ2XMQAC48G6T364NL1DN4RA-1,"Tembok itu bisa mencegah ombak menerjang rumah, karena _ itu berada di antara dia dan ombak.",tembok,rumah,1
539,3LB1BGHFL4AJOYVK92M5M8SBLAVTYY-2,Brett lebih siap menjadi orang tua daripada Aaron karena _ hanya menghabiskan sedikit waktu dengan anak-anak.,Brett,Aaron,2
540,3B9J25CZ27R56VH0OAZQFC45F2ESCA-1,Megan mengatakan akan membebaskan keluar tanpa riasan seperti yang dilakukan Elena. _ selalu memakai riasan saat keluar rumah.,Megan,Elena,1
541,34OWYT6U3WFZKU8UNGJLHM92CRHI98-1,"Joel adalah orang yang romantis, tidak seperti Robert, jadi _ adalah orang yang naksir teman sekelasnya.",Joel,Robert,1
542,3TL87MO8CMNAB57DB5GQJYN5RBKLFQ-2,"Robert tidak sabar menunggu pohon pir itu berbuah, meskipun Jeffrey kurang bersemangat. _ tidak pernah menyukai buah pir.",Robert,Jeffrey,2
543,36QZ6V1589BMY0ZTQ38QHK23Y8MUSS-1,"Glenda selalu mengendarai station wagon di malam hari daripada mobil sport, karena _ memiliki lampu depan yang lebih cerah.",station wagon,mobil sport,1
544,3CO05SML7V3UHZN0D7U12390R1KR0I-1,Kesehatan mental Brian jauh lebih baik daripada William karena _ menemui terapis.,Brian,William,1
545,3TCFMTM8HEMDK4RXU0J0F0K2KZI21L-2,"Kenneth bertanya kepada Dennis jam berapa dansa itu diadakan, tetapi _ lupa.",Kenneth,Dennis,2
546,3UQ1LLR26CMU93PCKN6YXV0NO95AL7-1,"Tubuh James terasa panas, jadi dia meletakkan kompres di atasnya untuk mendinginkannya. Suhu _nya tinggi.",tubuh,kompres,1
547,3BJKPTD2QCAVX8KRB9IBMEB5TPYTR8-2,"Wanita itu mencoba menggunakan losion untuk melembabkan kulitnya, tetapi _nya terlalu lemah.",kulit,losion,2
548,3TKXBROM5VO3KVKATQMYYEBDW8XJI3-1,"Brett tidak percaya Craig bahwa minyak esensial bekerja, sampai _ mengetahui bahwa minyak itu memang efektif.",Brett,Craig,1
549,3BC9H1KCYWQBGFZE47RG9SZ9ON4WYH-1,"Rumah sang cenayang membuat Randy ketakutan dengan semua patung bidadari sementara Joseph tersenyum tenang pada mereka, karena bidadari mengingatkan _ pada hantu.",Randy,Joseph,1
550,3AC6MFV69MWTOFEU5U7ZMWYPHJ1ZH1-1,Ketika laba-laba mati Maria sangat gembira tetapi Kayla kesal karena _ membenci laba-laba.,Maria,Kayla,1
551,3D1UCPY6GINZAB68HJIK5I0BYMV83E-2,"Untuk mengatasi bias perilaku, kita perlu lebih fokus pada perubahan tindakan sadar daripada tindakan bawah sadar karena tindakan _ bersifat sukarela.",bawah sadar,sadar,2
552,37AQKJ12TXM8DNXJFYN6MTCNCZITTH-1,Betty berbicara dalam tidur mereka dan Mary merasa sulit untuk tidur dengan kebisingan jadi _ pergi menemui spesialis.,Betty,Mary,1
553,38DCH97KHJGG1T8T6YR77G2ZNUIJQY-2,Michael membeli ulat burung sebagai makanan hewan peliharaan tetapi Kenneth tidak karena _ memiliki kuda poni sebagai hewan peliharaan.,Michael,Kenneth,2
